regiao;estado;data;casosNovos;casosacumulados;obitosNovos;obitosacumulados
Nordeste;CE;2020-03-21;16;84;0;0
Nordeste;CE;2020-03-22;41;125;0;0
Nordeste;CE;2020-03-23;39;164;0;0
Nordeste;CE;2020-03-24;21;185;0;0
Nordeste;CE;2020-03-25;26;211;0;0
Nordeste;CE;2020-03-26;26;237;3;3
Nordeste;CE;2020-03-27;45;282;0;3
Nordeste;CE;2020-03-28;40;322;1;4
Nordeste;CE;2020-03-29;37;359;1;5
Nordeste;CE;2020-03-30;23;382;0;5
Nordeste;CE;2020-03-31;19;401;2;7
Nordeste;CE;2020-04-01;44;445;2;9
Nordeste;CE;2020-04-02;118;563;12;21
Nordeste;CE;2020-04-03;95;658;1;22
Nordeste;CE;2020-04-04;87;745;1;23
Nordeste;CE;2020-04-05;215;960;12;35
Nordeste;CE;2020-04-06;85;1045;0;35
Nordeste;CE;2020-04-07;143;1188;5;40
Nordeste;CE;2020-04-08;206;1394;17;57
Nordeste;CE;2020-04-09;51;1445;0;57
Nordeste;CE;2020-04-10;113;1558;10;67
Nordeste;CE;2020-04-11;110;1668;7;74
Nordeste;CE;2020-04-12;79;1747;2;76
Nordeste;CE;2020-04-13;188;1935;25;101
Nordeste;CE;2020-04-14;135;2070;10;111
Nordeste;CE;2020-04-15;221;2291;13;124
Nordeste;CE;2020-04-16;121;2412;11;135
Nordeste;CE;2020-04-17;335;2747;20;155
Nordeste;CE;2020-04-18;315;3062;25;180
Nordeste;CE;2020-04-19;244;3306;9;189
Nordeste;CE;2020-04-20;179;3485;17;206
Nordeste;CE;2020-04-21;197;3682;15;221
Nordeste;CE;2020-04-22;434;4116;18;239
Nordeste;CE;2020-04-23;586;4702;32;271
Nordeste;CE;2020-04-24;419;5121;22;293
Nordeste;CE;2020-04-25;546;5667;33;326
Nordeste;CE;2020-04-26;593;6260;50;376
Nordeste;CE;2020-04-27;523;6783;21;397
Nordeste;CE;2020-04-28;202;6985;20;417
Nordeste;CE;2020-04-29;424;7409;33;450
Nordeste;CE;2020-04-30;452;7861;42;492
Nordeste;CE;2020-05-01;139;8000;47;539
Nordeste;CE;2020-05-02;309;8309;99;638
Nordeste;CE;2020-05-03;70;8379;39;677
Nordeste;CE;2020-05-04;2661;11040;35;712
Nordeste;CE;2020-05-05;430;11470;83;795
Nordeste;CE;2020-05-06;840;12310;54;849
Nordeste;CE;2020-05-07;1578;13888;54;903
Nordeste;CE;2020-05-08;1246;15134;94;997
Nordeste;CE;2020-05-09;745;15879;65;1062
Nordeste;CE;2020-05-10;813;16692;52;1114
Nordeste;CE;2020-05-11;907;17599;75;1189
Nordeste;CE;2020-05-12;813;18412;91;1280
Nordeste;CE;2020-05-13;744;19156;109;1389
Nordeste;CE;2020-05-14;1921;21077;24;1413
Nordeste;CE;2020-05-15;1982;23059;153;1566
Nordeste;CE;2020-05-16;736;23795;48;1614
Nordeste;CE;2020-05-17;460;24255;27;1641
Nordeste;CE;2020-05-18;2108;26363;107;1748
Nordeste;CE;2020-05-19;1749;28112;108;1856
Nordeste;CE;2020-05-20;2448;30560;44;1900
Nordeste;CE;2020-05-21;853;31413;261;2161
Nordeste;CE;2020-05-22;3160;34573;90;2251
Nordeste;CE;2020-05-23;549;35122;57;2308
Nordeste;CE;2020-05-24;473;35595;16;2324
Nordeste;CE;2020-05-25;590;36185;169;2493
Nordeste;CE;2020-05-26;836;37021;110;2603
Nordeste;CE;2020-05-27;254;37275;68;2671
Nordeste;CE;2020-05-28;546;37821;62;2733
Nordeste;CE;2020-05-29;574;38395;126;2859
Nordeste;CE;2020-05-30;9427;47822;97;2956
Nordeste;CE;2020-05-31;667;48489;54;3010
Nordeste;CE;2020-06-01;2015;50504;178;3188
Nordeste;CE;2020-06-02;4179;54683;316;3504
Nordeste;CE;2020-06-03;1373;56056;101;3605
Nordeste;CE;2020-06-05;6120;62176;302;3907
Nordeste;CE;2020-06-06;1399;63575;58;3965
Nordeste;CE;2020-06-07;696;64271;17;3982
Nordeste;MA;2020-03-20;0;1;0;0
Nordeste;MA;2020-03-21;1;2;0;0
Nordeste;MA;2020-03-22;0;2;0;0
Nordeste;MA;2020-03-23;6;8;0;0
Nordeste;MA;2020-03-24;0;8;0;0
Nordeste;MA;2020-03-25;0;8;0;0
Nordeste;MA;2020-03-26;2;10;0;0
Nordeste;MA;2020-03-27;3;13;0;0
Nordeste;MA;2020-03-28;2;15;0;0
Nordeste;MA;2020-03-29;6;21;1;1
Nordeste;MA;2020-03-30;9;30;0;1
Nordeste;MA;2020-03-31;21;51;0;1
Nordeste;MA;2020-04-01;19;70;0;1
Nordeste;MA;2020-04-02;10;80;0;1
Nordeste;MA;2020-04-03;7;87;0;1
Nordeste;MA;2020-04-04;8;95;1;2
Nordeste;MA;2020-04-05;37;132;0;2
Nordeste;MA;2020-04-06;39;171;2;4
Nordeste;MA;2020-04-07;58;229;7;11
Nordeste;MA;2020-04-08;43;272;1;12
Nordeste;MA;2020-04-09;21;293;4;16
Nordeste;MA;2020-04-10;51;344;5;21
Nordeste;MA;2020-04-11;54;398;3;24
Nordeste;MA;2020-04-12;47;445;3;27
Nordeste;MA;2020-04-13;33;478;5;32
Nordeste;MA;2020-04-14;152;630;2;34
Nordeste;MA;2020-04-15;65;695;3;37
Nordeste;MA;2020-04-16;102;797;3;40
Nordeste;MA;2020-04-17;243;1040;4;44
Nordeste;MA;2020-04-18;165;1205;4;48
Nordeste;MA;2020-04-19;115;1320;6;54
Nordeste;MA;2020-04-20;76;1396;6;60
Nordeste;MA;2020-04-21;208;1604;6;66
Nordeste;MA;2020-04-22;153;1757;10;76
Nordeste;MA;2020-04-23;194;1951;12;88
Nordeste;MA;2020-04-24;154;2105;12;100
Nordeste;MA;2020-04-25;118;2223;12;112
Nordeste;MA;2020-04-26;187;2410;13;125
Nordeste;MA;2020-04-27;118;2528;20;145
Nordeste;MA;2020-04-28;276;2804;21;166
Nordeste;MA;2020-04-29;386;3190;18;184
Nordeste;MA;2020-04-30;316;3506;20;204
Nordeste;MA;2020-05-01;299;3805;20;224
Nordeste;MA;2020-05-02;235;4040;13;237
Nordeste;MA;2020-05-03;187;4227;12;249
Nordeste;MA;2020-05-04;303;4530;22;271
Nordeste;MA;2020-05-05;498;5028;20;291
Nordeste;MA;2020-05-06;361;5389;14;305
Nordeste;MA;2020-05-07;520;5909;25;330
Nordeste;MA;2020-05-08;856;6765;25;355
Nordeste;MA;2020-05-09;834;7599;24;379
Nordeste;MA;2020-05-10;545;8144;20;399
Nordeste;MA;2020-05-11;382;8526;24;423
Nordeste;MA;2020-05-12;586;9112;21;444
Nordeste;MA;2020-05-13;689;9801;26;470
Nordeste;MA;2020-05-14;938;10739;26;496
Nordeste;MA;2020-05-15;853;11592;28;524
Nordeste;MA;2020-05-16;900;12492;25;549
Nordeste;MA;2020-05-17;746;13238;27;576
Nordeste;MA;2020-05-18;960;14198;28;604
Nordeste;MA;2020-05-19;916;15114;30;634
Nordeste;MA;2020-05-20;944;16058;29;663
Nordeste;MA;2020-05-21;1154;17212;30;693
Nordeste;MA;2020-05-22;1555;18767;29;722
Nordeste;MA;2020-05-23;2424;21191;32;754
Nordeste;MA;2020-05-24;1595;22786;30;784
Nordeste;MA;2020-05-25;1492;24278;33;817
Nordeste;MA;2020-05-26;1867;26145;36;853
Nordeste;MA;2020-05-27;1834;27979;34;887
Nordeste;MA;2020-05-28;2503;30482;24;911
Nordeste;MA;2020-05-29;2138;32620;21;932
Nordeste;MA;2020-05-30;2019;34639;23;955
Nordeste;MA;2020-05-31;658;35297;21;976
Nordeste;MA;2020-06-01;1328;36625;21;997
Nordeste;MA;2020-06-02;1549;38174;31;1028
Nordeste;MA;2020-06-03;2455;40629;34;1062
Nordeste;MA;2020-06-04;2684;43313;33;1095
Nordeste;MA;2020-06-05;2157;45470;37;1132
Nordeste;MA;2020-06-06;2123;47593;38;1170
Nordeste;MA;2020-06-07;944;48537;38;1208
Nordeste;PB;2020-03-12;0;0;0;0
Nordeste;PB;2020-03-13;0;0;0;0
Nordeste;PB;2020-03-14;0;0;0;0
Nordeste;PB;2020-03-15;0;0;0;0
Nordeste;PB;2020-03-16;0;0;0;0
Nordeste;PB;2020-03-17;0;0;0;0
Nordeste;PB;2020-03-18;1;1;0;0
Nordeste;PB;2020-03-19;0;1;0;0
Nordeste;PB;2020-03-20;0;1;0;0
Nordeste;PB;2020-03-21;0;1;0;0
Nordeste;PB;2020-03-22;0;1;0;0
Nordeste;PB;2020-03-23;1;2;0;0
Nordeste;PB;2020-03-24;1;3;0;0
Nordeste;PB;2020-03-25;2;5;0;0
Nordeste;PB;2020-03-26;1;6;0;0
Nordeste;PB;2020-03-27;4;10;0;0
Nordeste;PB;2020-03-28;4;14;0;0
Nordeste;PB;2020-03-29;0;14;0;0
Nordeste;PB;2020-03-30;3;17;0;0
Nordeste;PB;2020-03-31;1;18;1;1
Nordeste;PB;2020-04-01;3;21;0;1
Nordeste;PB;2020-04-02;8;29;0;1
Nordeste;PB;2020-04-03;3;32;0;1
Nordeste;PB;2020-04-04;2;34;2;3
Nordeste;PB;2020-04-05;1;35;1;4
Nordeste;PB;2020-04-06;1;36;0;4
Nordeste;PB;2020-04-07;5;41;0;4
Nordeste;PB;2020-04-08;14;55;3;7
Nordeste;PB;2020-04-09;24;79;4;11
Nordeste;PB;2020-04-10;6;85;0;11
Nordeste;PB;2020-04-11;16;101;2;13
Nordeste;PB;2020-04-12;10;111;0;13
Nordeste;PB;2020-04-13;25;136;3;16
Nordeste;PB;2020-04-14;16;152;5;21
Nordeste;PB;2020-04-15;13;165;3;24
Nordeste;PB;2020-04-16;30;195;2;26
Nordeste;PB;2020-04-17;10;205;2;28
Nordeste;PB;2020-04-18;31;236;1;29
Nordeste;PB;2020-04-19;9;245;3;32
Nordeste;PB;2020-04-20;18;263;1;33
Nordeste;PB;2020-04-21;38;301;6;39
Nordeste;PB;2020-04-22;44;345;1;40
Nordeste;PB;2020-04-23;41;386;4;44
Nordeste;PB;2020-04-24;61;447;2;46
Nordeste;PB;2020-04-25;52;499;3;49
Nordeste;PB;2020-04-26;44;543;1;50
Nordeste;PB;2020-04-27;90;633;3;53
Nordeste;PB;2020-04-28;65;698;4;57
Nordeste;PB;2020-04-29;116;814;5;62
Nordeste;PB;2020-04-30;112;926;5;67
Nordeste;PB;2020-05-01;108;1034;7;74
Nordeste;PB;2020-05-02;135;1169;2;76
Nordeste;PB;2020-05-03;50;1219;3;79
Nordeste;PB;2020-05-04;142;1361;6;85
Nordeste;PB;2020-05-05;132;1493;7;92
Nordeste;PB;2020-05-06;164;1657;9;101
Nordeste;PB;2020-05-07;192;1849;10;111
Nordeste;PB;2020-05-08;181;2030;3;114
Nordeste;PB;2020-05-09;126;2156;10;124
Nordeste;PB;2020-05-10;185;2341;11;135
Nordeste;PB;2020-05-11;184;2525;4;139
Nordeste;PB;2020-05-12;252;2777;15;154
Nordeste;PB;2020-05-13;268;3045;3;157
Nordeste;PB;2020-05-14;316;3361;3;160
Nordeste;PB;2020-05-15;378;3739;10;170
Nordeste;PB;2020-05-16;324;4063;13;183
Nordeste;PB;2020-05-17;284;4347;11;194
Nordeste;PB;2020-05-18;439;4786;13;207
Nordeste;PB;2020-05-19;514;5300;12;219
Nordeste;PB;2020-05-20;538;5838;11;230
Nordeste;PB;2020-05-21;400;6238;15;245
Nordeste;PB;2020-05-22;644;6882;3;248
Nordeste;PB;2020-05-23;626;7508;10;258
Nordeste;PB;2020-05-24;315;7823;14;272
Nordeste;PB;2020-05-25;193;8016;7;279
Nordeste;PB;2020-05-26;903;8919;7;286
Nordeste;PB;2020-05-27;1290;10209;12;298
Nordeste;PB;2020-05-28;923;11132;20;318
Nordeste;PB;2020-05-29;879;12011;9;327
Nordeste;PB;2020-05-30;851;12862;19;346
Nordeste;PB;2020-05-31;300;13162;14;360
Nordeste;PB;2020-06-01;533;13695;10;370
Nordeste;PB;2020-06-02;1164;14859;9;379
Nordeste;PB;2020-06-03;1159;16018;35;414
Nordeste;PB;2020-06-04;1561;17579;24;438
Nordeste;PB;2020-06-05;1000;18579;13;451
Nordeste;PB;2020-06-06;1208;19787;16;467
Nordeste;PB;2020-06-07;523;20310;17;484
Nordeste;PE;2020-03-12;0;2;0;0
Nordeste;PE;2020-03-13;0;2;0;0
Nordeste;PE;2020-03-14;5;7;0;0
Nordeste;PE;2020-03-15;1;8;0;0
Nordeste;PE;2020-03-16;0;8;0;0
Nordeste;PE;2020-03-17;10;18;0;0
Nordeste;PE;2020-03-18;1;19;0;0
Nordeste;PE;2020-03-19;9;28;0;0
Nordeste;PE;2020-03-20;3;31;0;0
Nordeste;PE;2020-03-21;2;33;0;0
Nordeste;PE;2020-03-22;4;37;0;0
Nordeste;PE;2020-03-23;5;42;0;0
Nordeste;PE;2020-03-24;0;42;0;0
Nordeste;PE;2020-03-25;4;46;1;1
Nordeste;PE;2020-03-26;2;48;2;3
Nordeste;PE;2020-03-27;9;57;1;4
Nordeste;PE;2020-03-28;11;68;1;5
Nordeste;PE;2020-03-29;5;73;0;5
Nordeste;PE;2020-03-30;4;77;1;6
Nordeste;PE;2020-03-31;10;87;0;6
Nordeste;PE;2020-04-01;8;95;2;8
Nordeste;PE;2020-04-02;11;106;1;9
Nordeste;PE;2020-04-03;30;136;1;10
Nordeste;PE;2020-04-04;40;176;4;14
Nordeste;PE;2020-04-05;25;201;7;21
Nordeste;PE;2020-04-06;22;223;9;30
Nordeste;PE;2020-04-07;129;352;4;34
Nordeste;PE;2020-04-08;49;401;12;46
Nordeste;PE;2020-04-09;154;555;10;56
Nordeste;PE;2020-04-10;129;684;9;65
Nordeste;PE;2020-04-11;132;816;7;72
Nordeste;PE;2020-04-12;144;960;13;85
Nordeste;PE;2020-04-13;194;1154;17;102
Nordeste;PE;2020-04-14;130;1284;13;115
Nordeste;PE;2020-04-15;200;1484;28;143
Nordeste;PE;2020-04-16;199;1683;17;160
Nordeste;PE;2020-04-17;323;2006;26;186
Nordeste;PE;2020-04-18;187;2193;19;205
Nordeste;PE;2020-04-19;266;2459;11;216
Nordeste;PE;2020-04-20;231;2690;18;234
Nordeste;PE;2020-04-21;218;2908;26;260
Nordeste;PE;2020-04-22;390;3298;22;282
Nordeste;PE;2020-04-23;306;3604;30;312
Nordeste;PE;2020-04-24;395;3999;40;352
Nordeste;PE;2020-04-25;508;4507;29;381
Nordeste;PE;2020-04-26;391;4898;34;415
Nordeste;PE;2020-04-27;460;5358;35;450
Nordeste;PE;2020-04-28;366;5724;58;508
Nordeste;PE;2020-04-29;470;6194;30;538
Nordeste;PE;2020-04-30;682;6876;27;565
Nordeste;PE;2020-05-01;458;7334;38;603
Nordeste;PE;2020-05-02;811;8145;25;628
Nordeste;PE;2020-05-03;498;8643;24;652
Nordeste;PE;2020-05-04;220;8863;39;691
Nordeste;PE;2020-05-05;462;9325;58;749
Nordeste;PE;2020-05-06;556;9881;54;803
Nordeste;PE;2020-05-07;943;10824;42;845
Nordeste;PE;2020-05-08;763;11587;82;927
Nordeste;PE;2020-05-09;883;12470;45;972
Nordeste;PE;2020-05-10;805;13275;75;1047
Nordeste;PE;2020-05-11;493;13768;40;1087
Nordeste;PE;2020-05-12;541;14309;70;1157
Nordeste;PE;2020-05-13;592;14901;67;1224
Nordeste;PE;2020-05-14;687;15588;74;1298
Nordeste;PE;2020-05-15;621;16209;83;1381
Nordeste;PE;2020-05-16;2279;18488;80;1461
Nordeste;PE;2020-05-17;964;19452;55;1516
Nordeste;PE;2020-05-18;642;20094;124;1640
Nordeste;PE;2020-05-19;1148;21242;101;1741
Nordeste;PE;2020-05-20;1318;22560;93;1834
Nordeste;PE;2020-05-21;1351;23911;91;1925
Nordeste;PE;2020-05-22;1849;25760;132;2057
Nordeste;PE;2020-05-23;1026;26786;87;2144
Nordeste;PE;2020-05-24;973;27759;56;2200
Nordeste;PE;2020-05-25;607;28366;48;2248
Nordeste;PE;2020-05-26;488;28854;80;2328
Nordeste;PE;2020-05-27;1065;29919;140;2468
Nordeste;PE;2020-05-28;794;30713;98;2566
Nordeste;PE;2020-05-29;1542;32255;103;2669
Nordeste;PE;2020-05-30;1172;33427;71;2740
Nordeste;PE;2020-05-31;1023;34450;67;2807
Nordeste;PE;2020-06-01;450;34900;68;2875
Nordeste;PE;2020-06-02;608;35508;58;2933
Nordeste;PE;2020-06-03;955;36463;79;3012
Nordeste;PE;2020-06-04;1044;37507;122;3134
Nordeste;PE;2020-06-05;1004;38511;71;3205
Nordeste;PE;2020-06-06;850;39361;65;3270
Nordeste;PE;2020-06-07;881;40242;35;3305
Nordeste;PI;2020-03-19;0;3;0;0
Nordeste;PI;2020-03-20;1;4;0;0
Nordeste;PI;2020-03-21;0;4;0;0
Nordeste;PI;2020-03-22;2;6;0;0
Nordeste;PI;2020-03-23;0;6;0;0
Nordeste;PI;2020-03-24;2;8;0;0
Nordeste;PI;2020-03-25;0;8;0;0
Nordeste;PI;2020-03-26;1;9;0;0
Nordeste;PI;2020-03-27;1;10;1;1
Nordeste;PI;2020-03-28;1;11;0;1
Nordeste;PI;2020-03-30;7;18;3;4
Nordeste;PI;2020-03-31;0;18;0;4
Nordeste;PI;2020-04-01;1;19;0;4
Nordeste;PI;2020-04-02;0;19;0;4
Nordeste;PI;2020-04-03;3;22;0;4
Nordeste;PI;2020-04-04;2;24;0;4
Nordeste;PI;2020-04-05;0;24;0;4
Nordeste;PI;2020-04-06;2;26;0;4
Nordeste;PI;2020-04-07;5;31;1;5
Nordeste;PI;2020-04-08;7;38;1;6
Nordeste;PI;2020-04-09;2;40;1;7
Nordeste;PI;2020-04-10;1;41;0;7
Nordeste;PI;2020-04-11;3;44;0;7
Nordeste;PI;2020-04-12;7;51;0;7
Nordeste;PI;2020-04-13;7;58;1;8
Nordeste;PI;2020-04-14;17;75;0;8
Nordeste;PI;2020-04-15;16;91;0;8
Nordeste;PI;2020-04-16;11;102;0;8
Nordeste;PI;2020-04-17;21;123;1;9
Nordeste;PI;2020-04-18;21;144;1;10
Nordeste;PI;2020-04-19;14;158;2;12
Nordeste;PI;2020-04-20;28;186;2;14
Nordeste;PI;2020-04-21;20;206;1;15
Nordeste;PI;2020-04-22;11;217;0;15
Nordeste;PI;2020-04-23;39;256;1;16
Nordeste;PI;2020-04-24;41;297;1;17
Nordeste;PI;2020-04-25;34;331;1;18
Nordeste;PI;2020-04-26;33;364;2;20
Nordeste;PI;2020-04-27;44;408;1;21
Nordeste;PI;2020-04-28;46;454;3;24
Nordeste;PI;2020-04-29;59;513;0;24
Nordeste;PI;2020-04-30;87;600;0;24
Nordeste;PI;2020-05-01;65;665;2;26
Nordeste;PI;2020-05-02;77;742;2;28
Nordeste;PI;2020-05-03;42;784;0;28
Nordeste;PI;2020-05-04;91;875;1;29
Nordeste;PI;2020-05-05;74;949;1;30
Nordeste;PI;2020-05-06;102;1051;5;35
Nordeste;PI;2020-05-07;80;1131;2;37
Nordeste;PI;2020-05-08;102;1233;1;38
Nordeste;PI;2020-05-09;45;1278;4;42
Nordeste;PI;2020-05-10;54;1332;3;45
Nordeste;PI;2020-05-11;111;1443;4;49
Nordeste;PI;2020-05-12;169;1612;8;57
Nordeste;PI;2020-05-13;172;1784;3;60
Nordeste;PI;2020-05-14;121;1905;0;60
Nordeste;PI;2020-05-15;180;2085;5;65
Nordeste;PI;2020-05-16;167;2252;7;72
Nordeste;PI;2020-05-17;35;2287;8;80
Nordeste;PI;2020-05-18;153;2440;5;85
Nordeste;PI;2020-05-19;197;2637;2;87
Nordeste;PI;2020-05-20;215;2852;4;91
Nordeste;PI;2020-05-21;222;3074;2;93
Nordeste;PI;2020-05-22;184;3258;6;99
Nordeste;PI;2020-05-23;132;3390;8;107
Nordeste;PI;2020-05-24;160;3550;3;110
Nordeste;PI;2020-05-25;170;3720;9;119
Nordeste;PI;2020-05-26;246;3966;15;134
Nordeste;PI;2020-05-27;277;4243;4;138
Nordeste;PI;2020-05-28;260;4503;8;146
Nordeste;PI;2020-05-29;242;4745;11;157
Nordeste;PI;2020-05-30;186;4931;4;161
Nordeste;PI;2020-05-31;188;5119;7;168
Nordeste;PI;2020-06-01;387;5506;12;180
Nordeste;PI;2020-06-02;322;5828;12;192
Nordeste;PI;2020-06-03;236;6064;10;202
Nordeste;PI;2020-06-04;653;6717;15;217
Nordeste;PI;2020-06-05;388;7105;7;224
Nordeste;PI;2020-06-06;373;7478;15;239
Nordeste;PI;2020-06-07;143;7621;15;254
Nordeste;RN;2020-03-12;0;1;0;0
Nordeste;RN;2020-03-13;0;1;0;0
Nordeste;RN;2020-03-16;0;1;0;0
Nordeste;RN;2020-03-18;0;1;0;0
Nordeste;RN;2020-03-20;5;6;0;0
Nordeste;RN;2020-03-21;3;9;0;0
Nordeste;RN;2020-03-22;4;13;0;0
Nordeste;RN;2020-03-24;1;14;0;0
Nordeste;RN;2020-03-25;0;14;0;0
Nordeste;RN;2020-03-26;5;19;0;0
Nordeste;RN;2020-03-27;9;28;0;0
Nordeste;RN;2020-03-28;40;68;1;1
Nordeste;RN;2020-03-30;9;77;0;1
Nordeste;RN;2020-03-31;5;82;0;1
Nordeste;RN;2020-04-01;10;92;1;2
Nordeste;RN;2020-04-02;14;106;0;2
Nordeste;RN;2020-04-03;70;176;2;4
Nordeste;RN;2020-04-04;39;215;2;6
Nordeste;RN;2020-04-05;31;246;1;7
Nordeste;RN;2020-04-07;8;254;1;8
Nordeste;RN;2020-04-08;7;261;3;11
Nordeste;RN;2020-04-10;2;263;0;11
Nordeste;RN;2020-04-11;26;289;2;13
Nordeste;RN;2020-04-12;50;339;4;17
Nordeste;RN;2020-04-13;37;376;1;18
Nordeste;RN;2020-04-14;23;399;1;19
Nordeste;RN;2020-04-15;1;400;1;20
Nordeste;RN;2020-04-16;63;463;3;23
Nordeste;RN;2020-04-17;53;516;1;24
Nordeste;RN;2020-04-18;45;561;2;26
Nordeste;RN;2020-04-19;34;595;1;27
Nordeste;RN;2020-04-20;13;608;1;28
Nordeste;RN;2020-04-21;38;646;1;29
Nordeste;RN;2020-04-22;62;708;5;34
Nordeste;RN;2020-04-23;46;754;4;38
Nordeste;RN;2020-04-24;27;781;2;40
Nordeste;RN;2020-04-25;44;825;4;44
Nordeste;RN;2020-04-26;7;832;1;45
Nordeste;RN;2020-04-27;25;857;3;48
Nordeste;RN;2020-04-28;229;1086;6;54
Nordeste;RN;2020-04-29;91;1177;2;56
Nordeste;RN;2020-04-30;120;1297;0;56
Nordeste;RN;2020-05-01;69;1366;3;59
Nordeste;RN;2020-05-02;26;1392;2;61
Nordeste;RN;2020-05-03;29;1421;1;62
Nordeste;RN;2020-05-04;115;1536;6;68
Nordeste;RN;2020-05-05;108;1644;4;72
Nordeste;RN;2020-05-06;95;1739;4;76
Nordeste;RN;2020-05-07;82;1821;5;81
Nordeste;RN;2020-05-08;98;1919;6;87
Nordeste;RN;2020-05-10;11;1930;0;87
Nordeste;RN;2020-05-11;103;2033;6;93
Nordeste;RN;2020-05-12;334;2367;12;105
Nordeste;RN;2020-05-13;170;2537;12;117
Nordeste;RN;2020-05-14;249;2786;5;122
Nordeste;RN;2020-05-16;218;3004;14;136
Nordeste;RN;2020-05-17;134;3138;3;139
Nordeste;RN;2020-05-18;345;3483;21;160
Nordeste;RN;2020-05-19;313;3796;10;170
Nordeste;RN;2020-05-20;264;4060;8;178
Nordeste;RN;2020-05-21;191;4251;3;181
Nordeste;RN;2020-05-22;348;4599;3;184
Nordeste;RN;2020-05-24;175;4774;28;212
Nordeste;RN;2020-05-25;698;5472;8;220
Nordeste;RN;2020-05-26;158;5630;22;242
Nordeste;RN;2020-05-28;833;6463;26;268
Nordeste;RN;2020-05-29;939;7402;37;305
Nordeste;RN;2020-05-31;606;8008;18;323
Nordeste;RN;2020-06-01;225;8233;18;341
Nordeste;RN;2020-06-02;916;9149;26;367
Nordeste;RN;2020-06-03;133;9282;11;378
Nordeste;RN;2020-06-04;151;9433;9;387
Nordeste;RN;2020-06-05;16;9449;23;410
Nordeste;SE;2020-03-14;0;1;0;0
Nordeste;SE;2020-03-16;4;5;0;0
Nordeste;SE;2020-03-18;1;6;0;0
Nordeste;SE;2020-03-20;1;7;0;0
Nordeste;SE;2020-03-21;3;10;0;0
Nordeste;SE;2020-03-24;5;15;0;0
Nordeste;SE;2020-03-25;1;16;0;0
Nordeste;SE;2020-03-27;0;16;0;0
Nordeste;SE;2020-03-30;2;18;0;0
Nordeste;SE;2020-03-31;1;19;0;0
Nordeste;SE;2020-04-01;3;22;0;0
Nordeste;SE;2020-04-02;2;24;2;2
Nordeste;SE;2020-04-03;3;27;0;2
Nordeste;SE;2020-04-04;5;32;1;3
Nordeste;SE;2020-04-06;0;32;1;4
Nordeste;SE;2020-04-07;4;36;0;4
Nordeste;SE;2020-04-08;3;39;0;4
Nordeste;SE;2020-04-09;1;40;0;4
Nordeste;SE;2020-04-10;2;42;0;4
Nordeste;SE;2020-04-11;2;44;0;4
Nordeste;SE;2020-04-13;1;45;0;4
Nordeste;SE;2020-04-14;1;46;0;4
Nordeste;SE;2020-04-15;2;48;0;4
Nordeste;SE;2020-04-16;5;53;0;4
Nordeste;SE;2020-04-17;5;58;0;4
Nordeste;SE;2020-04-18;13;71;1;5
Nordeste;SE;2020-04-19;15;86;0;5
Nordeste;SE;2020-04-20;6;92;0;5
Nordeste;SE;2020-04-21;25;117;2;7
Nordeste;SE;2020-04-22;1;118;0;7
Nordeste;SE;2020-04-23;17;135;1;8
Nordeste;SE;2020-04-24;10;145;0;8
Nordeste;SE;2020-04-25;9;154;1;9
Nordeste;SE;2020-04-26;21;175;0;9
Nordeste;SE;2020-04-27;36;211;2;11
Nordeste;SE;2020-04-28;69;280;0;11
Nordeste;SE;2020-04-30;173;453;3;14
Nordeste;SE;2020-05-01;64;517;0;14
Nordeste;SE;2020-05-02;84;601;0;14
Nordeste;SE;2020-05-03;129;730;0;14
Nordeste;SE;2020-05-04;42;772;3;17
Nordeste;SE;2020-05-05;126;898;4;21
Nordeste;SE;2020-05-06;100;998;2;23
Nordeste;SE;2020-05-07;216;1214;2;25
Nordeste;SE;2020-05-08;224;1438;3;28
Nordeste;SE;2020-05-09;150;1588;5;33
Nordeste;SE;2020-05-10;183;1771;1;34
Nordeste;SE;2020-05-11;29;1800;3;37
Nordeste;SE;2020-05-12;232;2032;0;37
Nordeste;SE;2020-05-13;236;2268;5;42
Nordeste;SE;2020-05-14;226;2494;5;47
Nordeste;SE;2020-05-15;374;2868;3;50
Nordeste;SE;2020-05-16;267;3135;3;53
Nordeste;SE;2020-05-17;208;3343;4;57
Nordeste;SE;2020-05-18;223;3566;2;59
Nordeste;SE;2020-05-19;401;3967;4;63
Nordeste;SE;2020-05-20;310;4277;6;69
Nordeste;SE;2020-05-21;457;4734;7;76
Nordeste;SE;2020-05-22;188;4922;6;82
Nordeste;SE;2020-05-23;209;5131;4;86
Nordeste;SE;2020-05-24;183;5314;7;93
Nordeste;SE;2020-05-25;134;5448;10;103
Nordeste;SE;2020-05-26;287;5735;13;116
Nordeste;SE;2020-05-27;177;5912;11;127
Nordeste;SE;2020-05-28;244;6156;8;135
Nordeste;SE;2020-05-29;306;6462;7;142
Nordeste;SE;2020-05-30;343;6805;7;149
Nordeste;SE;2020-05-31;194;6999;9;158
Nordeste;SE;2020-06-01;234;7233;8;166
Nordeste;SE;2020-06-02;322;7555;6;172
Nordeste;SE;2020-06-03;434;7989;8;180
Nordeste;SE;2020-06-04;211;8200;6;186
Nordeste;SE;2020-06-05;377;8577;12;198
Nordeste;SE;2020-06-06;395;8972;10;208
Nordeste;SE;2020-06-07;318;9290;9;217
Norte;AC;2020-03-17;0;3;0;0
Norte;AC;2020-03-18;0;3;0;0
